return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
ret-035920,570670,559,2018-04-10,wrong_size,2,12960.82
ret-035925,570740,2189,2018-04-25,late_delivery,6,17636.84
ret-035926,570756,2331,2018-04-17,wrong_size,3,17063.8
ret-035928,570773,779,2018-04-09,changed_mind,2,6964.66
ret-035929,570781,2145,2018-04-03,not_as_described,4,14587.11
ret-035930,570790,1155,2018-04-08,wrong_size,2,9378.43
ret-035931,570810,690,2018-04-24,defective,1,4071.63
ret-035933,570825,1907,2018-04-11,wrong_size,2,22052.44
ret-035937,570896,965,2018-04-22,not_as_described,2,9638.39
ret-035939,570914,604,2018-04-16,changed_mind,1,4959.75
ret-035940,570927,496,2018-04-24,wrong_size,4,39870.08
ret-035941,570961,907,2018-04-14,wrong_size,1,5948.82
ret-035942,570971,1905,2018-04-16,not_as_described,2,19553.1
ret-035943,570996,927,2018-04-09,defective,4,19775.72
ret-035944,571008,1182,2018-04-12,wrong_size,3,5421.62
ret-035945,571015,907,2018-04-26,late_delivery,4,25823.33
ret-035946,571030,604,2018-04-14,defective,1,5065.92
ret-035947,571036,760,2018-04-21,changed_mind,2,2865.5
ret-035948,571045,2332,2018-04-18,defective,2,8867.21
ret-035949,571046,2066,2018-04-14,wrong_size,3,11207.72
ret-035950,571149,2343,2018-04-06,changed_mind,2,9795.88
ret-035951,571173,736,2018-04-22,not_as_described,1,3785.08
ret-035952,571186,438,2018-04-14,changed_mind,3,25902.9
ret-035953,571192,548,2018-04-24,not_as_described,4,18878.58
ret-035955,571244,1057,2018-04-10,wrong_size,4,5426.86
ret-035956,571246,1057,2018-04-17,wrong_size,2,2524.15
ret-035957,571246,1058,2018-04-22,wrong_size,2,2524.73
ret-035958,571252,2275,2018-04-23,changed_mind,1,3629.56
ret-035959,571255,2393,2018-04-13,wrong_size,2,1938.13
ret-035960,571272,764,2018-04-20,late_delivery,6,17133.05
ret-035961,571315,1089,2018-04-29,wrong_size,4,15971.53
ret-035962,571332,2263,2018-04-20,wrong_size,4,13403.04
ret-035963,571337,2263,2018-04-17,defective,1,3226.66
ret-035964,571344,2098,2018-04-24,not_as_described,2,5872.18
ret-035965,571352,990,2018-04-27,not_as_described,4,16597.67
ret-035967,571403,793,2018-04-23,wrong_size,5,3813.17
ret-035968,571403,794,2018-04-09,wrong_size,2,1631.69
ret-035969,571407,2076,2018-04-09,defective,1,7395.35
ret-035970,571453,1995,2018-04-28,late_delivery,3,12858.1
ret-035971,571457,1155,2018-04-20,wrong_size,7,34809.54
ret-035973,571488,636,2018-04-20,defective,1,9441.84
ret-035974,571502,1129,2018-04-08,wrong_size,1,4172.7
ret-035975,571517,990,2018-04-13,late_delivery,3,13702.35
ret-035976,571542,826,2018-04-15,defective,4,40369.68
ret-035977,571550,965,2018-04-16,changed_mind,2,9890.98
ret-035978,571620,1223,2018-04-25,not_as_described,1,3703.2
ret-035979,571622,690,2018-04-10,changed_mind,3,12276.95
ret-035980,571663,548,2018-04-16,defective,8,41435.3
ret-035984,571819,699,2018-04-22,wrong_size,4,9279.29
ret-035985,571819,2178,2018-04-09,defective,6,47843.03
ret-035986,571821,736,2018-04-15,wrong_size,1,3587.4
ret-035987,571831,438,2018-04-11,changed_mind,4,38386.2
ret-035988,571852,544,2018-04-19,changed_mind,1,9379.57
ret-035989,571865,808,2018-04-21,wrong_size,4,13347.35
ret-035990,571869,512,2018-04-26,changed_mind,1,2441.04
ret-035991,571917,819,2018-04-26,defective,1,11251.58
ret-035992,571938,939,2018-04-13,defective,1,3971.31
ret-035993,571956,650,2018-04-10,changed_mind,3,15136.21
ret-035994,571957,237,2018-04-23,wrong_size,7,35025.96
ret-035995,571983,1124,2018-04-19,wrong_size,2,13864.43
ret-035996,572070,2218,2018-04-30,defective,3,4536.88
ret-035997,572070,2219,2018-04-29,wrong_size,1,1503.38
ret-035998,572098,2218,2018-04-17,not_as_described,2,2785.45
ret-035999,572120,763,2018-05-01,late_delivery,1,3225.38
ret-036000,572127,487,2018-04-14,wrong_size,1,9875.7
ret-036001,572148,578,2018-04-26,not_as_described,4,28783.31
ret-036003,572224,976,2018-04-27,defective,4,11943.3
ret-036004,572253,2084,2018-04-12,wrong_size,1,6432.84
ret-036007,572348,2077,2018-04-15,wrong_size,1,3488.39
ret-036010,572495,2354,2018-04-26,wrong_size,1,3783.8
ret-036012,572505,1001,2018-04-16,not_as_described,1,3996.42
ret-036014,572559,993,2018-04-18,wrong_size,4,12802.5
ret-036015,572566,759,2018-04-10,not_as_described,4,5815.15
ret-036016,572620,993,2018-04-22,wrong_size,1,3153.73
ret-036018,572630,567,2018-04-26,defective,1,7715.22
ret-036019,572636,939,2018-04-29,changed_mind,3,10379.65
ret-036020,572654,1124,2018-04-26,not_as_described,6,38246.44
ret-036021,572710,2263,2018-04-30,wrong_size,8,24160.73
ret-036022,572725,2380,2018-04-14,late_delivery,1,3161.32
ret-036023,572730,1217,2018-04-29,wrong_size,6,30449.82
ret-036024,572741,990,2018-04-20,wrong_size,5,22639.98
ret-036025,572777,2254,2018-04-15,wrong_size,1,624.07
ret-036026,572785,2343,2018-04-28,not_as_described,2,8768.8
ret-036027,572793,1089,2018-04-11,not_as_described,2,7041.41
ret-036028,572793,1090,2018-04-12,defective,4,15153.74
ret-036029,572818,438,2018-04-27,wrong_size,4,39357.2
ret-036030,572846,548,2018-04-12,wrong_size,5,24632.68
ret-036031,572854,2355,2018-04-18,not_as_described,2,12760.77
ret-036032,572874,1529,2018-05-03,wrong_size,1,3540.27
ret-036033,572887,1085,2018-04-26,defective,6,5957.25
ret-036034,572887,1086,2018-04-30,changed_mind,4,3870.03
ret-036035,572891,2058,2018-04-27,wrong_size,7,17458.35
ret-036036,572900,2054,2018-04-24,changed_mind,1,5421.06
ret-036037,572933,115,2018-04-26,changed_mind,3,25087.25
ret-036038,572944,2275,2018-04-20,defective,4,15038.1
ret-036040,572998,2061,2018-04-13,late_delivery,1,3704.2
ret-036041,573036,1086,2018-04-24,changed_mind,2,1940.54
ret-036042,573040,1085,2018-04-13,wrong_size,1,1021.13
ret-036043,573040,1086,2018-04-19,wrong_size,2,1816.13
ret-036044,573048,2099,2018-04-16,not_as_described,3,12917.86
ret-036045,573075,1085,2018-04-21,not_as_described,3,2598.45
ret-036046,573075,1086,2018-04-27,changed_mind,1,942.44
ret-036047,573093,2054,2018-04-18,not_as_described,3,16580.92
ret-036048,573095,609,2018-04-24,wrong_size,2,17664.43
ret-036049,573096,604,2018-04-12,defective,2,9836.34
ret-036052,573123,1172,2018-04-20,changed_mind,5,24597.38
ret-036053,573152,2206,2018-04-19,wrong_size,2,2062.58
ret-036054,573152,2207,2018-04-30,wrong_size,2,2200.74
ret-036055,573164,491,2018-04-21,not_as_described,2,18117.4
ret-036056,573186,2199,2018-04-16,changed_mind,2,3759.17
ret-036057,573216,1061,2018-04-25,defective,1,1523.19
ret-036058,573216,1062,2018-04-10,wrong_size,7,10305.43
ret-036059,573230,1142,2018-04-17,wrong_size,3,21505.53
ret-036060,573264,1924,2018-04-18,changed_mind,1,3250.84
ret-036061,573280,793,2018-04-25,not_as_described,1,797.25
ret-036062,573280,794,2018-04-10,late_delivery,1,798.88
ret-036063,573298,779,2018-04-13,changed_mind,1,3456.38
ret-036064,573309,400,2018-04-20,wrong_size,3,23268.48
ret-036065,573319,1115,2018-04-29,changed_mind,1,4044.3
ret-036066,573339,2115,2018-04-11,wrong_size,1,5767.25
ret-036067,573341,1958,2018-04-16,changed_mind,1,746.91
ret-036068,573373,792,2018-04-13,wrong_size,2,1249.47
ret-036070,573398,2336,2018-04-12,late_delivery,5,34885.39
ret-036071,573405,2091,2018-04-27,not_as_described,1,1663.22
ret-036072,573408,2045,2018-04-29,wrong_size,2,9814.99
ret-036073,573412,759,2018-04-16,wrong_size,1,1620.0
ret-036074,573412,760,2018-04-14,late_delivery,4,5932.55
ret-036075,573420,2238,2018-04-17,wrong_size,1,1339.0
ret-036076,573420,2239,2018-04-24,changed_mind,3,3645.18
ret-036077,573435,807,2018-04-21,defective,1,2264.34
ret-036078,573444,2016,2018-04-06,not_as_described,1,3254.0
ret-036079,573456,426,2018-04-17,wrong_size,7,68874.75
ret-036082,573469,1212,2018-04-10,wrong_size,1,3984.58
ret-036083,573494,2336,2018-04-26,wrong_size,1,7297.78
ret-036084,573528,1124,2018-04-18,late_delivery,4,27912.96
ret-036085,573546,1175,2018-04-10,changed_mind,1,6177.51
ret-036086,573560,2387,2018-04-26,defective,2,10100.1
ret-036087,573603,1182,2018-04-25,late_delivery,1,1858.73
ret-036088,573610,443,2018-04-14,late_delivery,1,9280.97
ret-036089,573665,593,2018-04-12,wrong_size,2,18360.58
ret-036092,573705,1182,2018-04-30,not_as_described,1,1760.86
ret-036093,573711,1171,2018-04-20,wrong_size,7,22087.99
ret-036094,573739,1640,2018-04-28,wrong_size,2,8613.93
ret-036095,573743,2284,2018-04-24,wrong_size,1,3071.56
ret-036098,573826,2394,2018-04-27,wrong_size,3,4043.82
ret-036102,573876,2016,2018-05-01,late_delivery,1,3148.8
ret-036103,573908,562,2018-04-22,wrong_size,1,8903.24
ret-036104,573919,993,2018-04-15,wrong_size,2,6887.31
ret-036105,573934,977,2018-04-26,defective,1,4854.93
ret-036108,574009,1182,2018-04-17,changed_mind,1,1653.64
ret-036109,574010,1097,2018-05-03,wrong_size,1,3185.99
ret-036110,574010,1098,2018-04-18,not_as_described,2,5848.86
ret-036111,574029,2192,2018-04-16,wrong_size,5,10251.94
ret-036112,574034,26,2018-04-17,wrong_size,1,7879.65
ret-036113,574039,604,2018-04-17,wrong_size,2,9314.22
ret-036116,574100,762,2018-05-06,wrong_size,2,3625.31
ret-036118,574109,1124,2018-05-06,wrong_size,2,12912.95
ret-036119,574110,1182,2018-04-17,defective,3,5630.98
ret-036120,574123,1848,2018-04-16,not_as_described,1,3426.17
ret-036121,574128,2365,2018-04-24,wrong_size,1,4890.87
ret-036122,574141,2064,2018-04-17,not_as_described,2,10135.07
ret-036124,574157,1085,2018-04-16,late_delivery,3,3043.54
ret-036125,574166,2060,2018-04-25,defective,2,7128.82
ret-036126,574180,1008,2018-04-18,defective,4,11140.64
ret-036127,574248,792,2018-04-22,wrong_size,4,2395.28
ret-036128,574259,1253,2018-04-19,wrong_size,3,13814.18
ret-036129,574269,2206,2018-04-21,wrong_size,1,1099.84
ret-036131,574279,1542,2018-04-17,wrong_size,2,7788.72
ret-036133,574353,976,2018-04-19,defective,3,9979.68
ret-036134,574365,605,2018-04-20,wrong_size,7,28316.85
ret-036135,574367,496,2018-04-26,defective,2,18910.09
ret-036136,574380,734,2018-04-13,late_delivery,1,3258.21
ret-036137,574397,443,2018-05-01,late_delivery,3,27237.93
ret-036138,574406,605,2018-04-25,defective,1,4107.47
ret-036139,574407,420,2018-04-30,wrong_size,3,36707.54
ret-036140,574417,913,2018-04-20,late_delivery,1,3554.69
ret-036141,574433,2084,2018-05-03,changed_mind,2,12305.38
ret-036142,574434,1136,2018-04-25,not_as_described,3,22357.66
ret-036145,574446,733,2018-04-20,late_delivery,3,10513.87
ret-036146,574446,734,2018-05-02,late_delivery,2,6767.05
ret-036147,574471,762,2018-05-03,changed_mind,1,1760.41
ret-036148,574471,778,2018-04-30,wrong_size,2,2254.76
ret-036152,574571,2380,2018-04-24,wrong_size,1,2963.97
ret-036153,574599,2332,2018-05-08,wrong_size,5,23965.07
ret-036154,574616,2332,2018-04-22,changed_mind,3,13471.68
ret-036157,574662,1391,2018-04-23,changed_mind,2,3636.86
ret-036158,574662,1392,2018-04-25,wrong_size,1,1798.3
ret-036159,574685,425,2018-04-23,changed_mind,1,9570.06
ret-036160,574687,1407,2018-04-26,late_delivery,7,28005.41
ret-036161,574687,1408,2018-04-26,wrong_size,3,12701.17
ret-036163,574695,2066,2018-04-25,defective,6,21135.39
ret-036165,574715,496,2018-05-04,defective,2,18617.02
ret-036166,574717,1182,2018-04-20,late_delivery,3,5485.33
ret-036169,574789,2380,2018-05-04,wrong_size,1,3153.44
ret-036170,574797,650,2018-04-27,not_as_described,2,9845.35
ret-036172,574814,1089,2018-04-22,wrong_size,1,3784.97
ret-036173,574814,1090,2018-05-06,changed_mind,1,3439.35
ret-036174,574840,2393,2018-04-17,wrong_size,1,1128.1
ret-036175,574871,1053,2018-04-25,changed_mind,8,24335.23
ret-036178,574947,438,2018-04-17,not_as_described,8,73396.82
ret-036179,574968,491,2018-04-22,wrong_size,8,78479.1
ret-036180,574985,496,2018-04-25,wrong_size,1,9770.26
ret-036181,574993,1059,2018-04-26,not_as_described,6,9214.38
ret-036184,575109,1287,2018-05-07,changed_mind,3,19751.06
ret-036185,575156,2331,2018-04-18,changed_mind,2,12223.11
ret-036186,575160,2219,2018-04-17,wrong_size,3,4171.02
ret-036187,575188,1171,2018-05-03,defective,1,3709.32
ret-036188,575209,2090,2018-04-22,wrong_size,1,3289.07
ret-036190,575217,1231,2018-05-05,not_as_described,5,39160.16
ret-036191,575228,1182,2018-04-22,wrong_size,1,1935.38
ret-036192,575242,559,2018-05-02,not_as_described,4,25221.04
ret-036193,575277,689,2018-04-29,changed_mind,3,10641.61
ret-036194,575286,2084,2018-04-24,changed_mind,4,25793.27
ret-036195,575293,1495,2018-04-24,not_as_described,1,3689.53
ret-036196,575318,976,2018-04-23,wrong_size,2,6648.82
ret-036197,575328,438,2018-04-25,not_as_described,4,36768.26
ret-036198,575336,760,2018-04-26,defective,2,3056.86
ret-036199,575344,990,2018-04-26,changed_mind,7,32794.78
ret-036200,575370,2219,2018-04-29,not_as_described,2,2751.55
ret-036201,575390,2055,2018-05-07,late_delivery,1,5537.37
ret-036202,575422,2064,2018-04-15,defective,1,5234.74
ret-036203,575424,662,2018-05-02,not_as_described,3,24024.21
ret-036204,575446,967,2018-04-26,not_as_described,1,7054.03
ret-036205,575532,759,2018-05-02,wrong_size,2,2927.01
ret-036206,575532,760,2018-04-21,wrong_size,1,1479.55
ret-036208,575557,2224,2018-04-21,wrong_size,7,4233.67
ret-036209,575559,487,2018-05-09,late_delivery,1,10411.23
ret-036210,575565,1137,2018-05-05,changed_mind,1,8112.9
ret-036211,575632,1182,2018-05-04,defective,1,1768.64
ret-036212,575638,2045,2018-04-20,changed_mind,3,14206.88
ret-036213,575639,1049,2018-05-04,not_as_described,3,7263.44
ret-036214,575649,1043,2018-04-26,not_as_described,2,7586.44
ret-036217,575683,976,2018-05-06,not_as_described,1,3059.57
ret-036218,575765,1085,2018-05-02,defective,2,2013.73
ret-036219,575766,599,2018-05-11,not_as_described,1,7946.68
ret-036220,575799,967,2018-05-04,wrong_size,1,6099.26
ret-036221,575800,761,2018-04-27,wrong_size,1,1901.54
ret-036223,575842,2056,2018-05-01,wrong_size,1,3386.73
ret-036224,575877,1495,2018-04-27,wrong_size,3,10542.8
ret-036225,575877,1496,2018-04-20,changed_mind,3,11591.3
ret-036226,575885,572,2018-04-25,wrong_size,2,9354.61
ret-036227,575885,1912,2018-05-02,changed_mind,1,3256.91
ret-036228,575887,2098,2018-04-18,wrong_size,2,6154.84
ret-036230,575899,655,2018-04-27,changed_mind,1,9977.16
ret-036231,575908,2385,2018-04-19,wrong_size,5,33484.89
ret-036232,575921,2396,2018-04-28,wrong_size,1,1037.5
ret-036235,575956,1496,2018-05-05,defective,2,6936.81
ret-036236,575984,548,2018-04-24,late_delivery,4,20935.36
ret-036237,575995,793,2018-04-27,changed_mind,2,1614.24
ret-036238,576026,2380,2018-05-02,wrong_size,2,5493.97
ret-036239,576074,992,2018-05-03,late_delivery,1,2656.89
ret-036243,576123,2332,2018-04-24,changed_mind,6,25781.56
ret-036244,576127,2275,2018-04-27,not_as_described,7,26979.57
ret-036246,576148,2365,2018-05-01,wrong_size,2,10351.78
ret-036247,576164,734,2018-05-08,late_delivery,3,10858.47
ret-036248,576186,1000,2018-05-01,wrong_size,3,2867.83
ret-036249,576239,803,2018-05-04,late_delivery,1,1625.82
ret-036250,576252,764,2018-04-25,wrong_size,1,3058.18
ret-036252,576260,615,2018-04-26,defective,3,18841.83
ret-036253,576272,907,2018-04-22,wrong_size,1,6058.65
ret-036254,576299,2151,2018-04-29,changed_mind,2,9990.56
ret-036255,576304,436,2018-05-03,defective,3,56880.76
ret-036256,576308,734,2018-04-29,wrong_size,2,6734.73
ret-036257,576318,237,2018-04-27,wrong_size,3,15624.05
ret-036258,576337,1819,2018-04-26,wrong_size,3,8138.99
ret-036261,576369,1213,2018-05-07,changed_mind,7,35077.68
ret-036263,576389,1069,2018-05-01,defective,3,4895.84
ret-036264,576389,1070,2018-05-09,late_delivery,1,1658.18
ret-036265,576525,2345,2018-05-08,wrong_size,1,4445.89
ret-036267,576549,2394,2018-05-04,not_as_described,1,1257.09
ret-036268,576609,2396,2018-05-08,wrong_size,5,5038.64
ret-036269,576636,1085,2018-04-28,late_delivery,3,2896.7
ret-036272,576672,491,2018-05-07,wrong_size,2,18868.45
ret-036273,576734,733,2018-05-01,not_as_described,1,3714.05
ret-036274,576734,734,2018-05-05,not_as_described,1,3873.56
ret-036275,576742,2224,2018-05-08,defective,1,655.97
ret-036276,576746,2092,2018-05-13,not_as_described,2,7178.78
ret-036277,576791,2396,2018-05-14,wrong_size,2,2043.79
ret-036278,576800,816,2018-05-09,wrong_size,2,7244.16
ret-036279,576806,2254,2018-05-01,wrong_size,2,1144.85
ret-036280,576806,2255,2018-04-24,defective,2,1189.19
ret-036281,576809,2144,2018-05-08,wrong_size,8,36228.46
ret-036282,576814,826,2018-05-08,wrong_size,1,11481.13
ret-036283,576861,948,2018-05-02,not_as_described,4,35791.91
ret-036284,576943,779,2018-05-11,not_as_described,2,7043.71
ret-036285,576947,1999,2018-04-29,wrong_size,1,6842.21
ret-036286,576982,910,2018-05-11,defective,1,4510.0
ret-036287,576995,788,2018-05-02,wrong_size,1,3631.6
ret-036288,577085,733,2018-05-03,wrong_size,2,7941.3
ret-036289,577085,734,2018-05-12,not_as_described,5,19922.1
ret-036290,577093,2219,2018-05-10,wrong_size,4,6643.58
ret-036291,577094,761,2018-04-26,wrong_size,1,1896.31
ret-036292,577147,2054,2018-05-03,defective,2,13506.15
ret-036293,577155,1009,2018-05-05,wrong_size,2,2743.55
ret-036295,577263,781,2018-05-13,wrong_size,4,4439.83
ret-036296,577263,782,2018-04-28,defective,2,2474.91
ret-036297,577268,1115,2018-04-30,defective,1,4471.17
ret-036298,577270,2269,2018-05-12,defective,1,3598.17
ret-036299,577270,2275,2018-04-27,wrong_size,1,4164.48
ret-036301,577308,2055,2018-05-06,not_as_described,4,26848.7
ret-036302,577311,2045,2018-05-01,changed_mind,1,4862.97
ret-036303,577316,496,2018-04-26,defective,1,10791.09
ret-036306,577374,2055,2018-05-03,late_delivery,1,6853.17
ret-036307,577380,702,2018-05-02,defective,1,3492.98
ret-036308,577407,907,2018-04-25,wrong_size,3,19646.64
ret-036309,577431,1172,2018-05-05,changed_mind,1,4993.67
ret-036310,577439,420,2018-05-11,defective,3,41010.22
ret-036311,577457,2045,2018-05-02,changed_mind,3,15425.59
ret-036312,577483,1212,2018-05-11,changed_mind,1,4319.48
ret-036314,577496,2090,2018-05-11,wrong_size,2,8178.8
ret-036315,577507,2073,2018-04-28,defective,1,3777.78
ret-036316,577518,544,2018-05-08,changed_mind,1,11094.55
ret-036317,577565,977,2018-04-25,wrong_size,8,46748.23
ret-036319,577611,2016,2018-05-07,wrong_size,1,3249.97
ret-036321,577660,1542,2018-04-25,changed_mind,1,4711.82
ret-036322,577757,1009,2018-05-14,wrong_size,4,5204.55
ret-036323,577774,577,2018-04-28,not_as_described,5,54078.01
ret-036326,577805,2385,2018-05-02,wrong_size,5,40233.08
ret-036327,577824,2054,2018-05-04,wrong_size,3,19133.21
ret-036328,577837,674,2018-05-06,changed_mind,2,14327.5
ret-036329,577851,438,2018-04-26,wrong_size,2,20677.9
ret-036330,577866,1182,2018-05-10,not_as_described,5,10709.13
ret-036331,577868,1182,2018-05-02,changed_mind,1,2032.16
ret-036332,577905,927,2018-05-16,wrong_size,5,28890.68
ret-036333,577905,2206,2018-05-05,wrong_size,4,4367.35
ret-036334,577910,2058,2018-05-11,wrong_size,3,9216.02
ret-036335,577927,965,2018-05-05,wrong_size,1,5041.18
ret-036336,577931,1000,2018-05-14,wrong_size,1,1047.24
ret-036337,577938,2262,2018-05-08,changed_mind,4,15425.76
ret-036338,577942,1182,2018-05-14,wrong_size,2,4421.51
ret-036339,577957,636,2018-05-10,wrong_size,2,18466.99
ret-036341,577980,1182,2018-05-09,wrong_size,6,12801.88
ret-036342,578023,2355,2018-05-09,not_as_described,5,32308.51
ret-036343,578025,548,2018-05-04,not_as_described,1,5650.32
ret-036349,578104,636,2018-05-17,wrong_size,2,19161.74
ret-036350,578136,2064,2018-05-18,not_as_described,3,18990.9
ret-036352,578162,1191,2018-04-27,wrong_size,1,2855.55
ret-036353,578184,2402,2018-05-01,wrong_size,5,17568.18
ret-036354,578186,995,2018-04-29,changed_mind,4,24773.64
ret-036355,578197,1958,2018-05-07,late_delivery,3,2560.32
ret-036356,578197,1959,2018-05-12,wrong_size,1,900.34
ret-036357,578225,2115,2018-05-12,wrong_size,2,15122.56
ret-036358,578237,246,2018-04-27,wrong_size,7,57122.94
ret-036359,578242,763,2018-05-07,wrong_size,1,3575.49
ret-036360,578293,967,2018-05-11,defective,7,46853.01
ret-036361,578323,2058,2018-05-13,late_delivery,2,5538.49
